video_id,title,title_length,emoji_count_title,channel_name,channel_id,view_count,duration_seconds,published_text,region,category,is_live,scraped_at,like_count,comment_count,like_per_view,comment_per_view,engagement_rate,days_since_published,has_emoji,title_char_per_word,video_length_category,subscriber_count,subscriber_tier
video_833,Video Title 833,45,0,Channel_735,UC919482,1000,600,25 days ago,BR,Comedy,0,2026-06-14T17:42:35.790396,42,10,0.042,0.01,0.052,25,0,11.25,Long (5-10m),100,Nano
video_834,Video Title 834,70,1,Channel_453,UC926809,1000,600,19 days ago,CA,Entertainment,0,2026-06-14T17:42:35.790396,32,17,0.032,0.017,0.049,19,1,17.5,Long (5-10m),101,Nano
video_835,Video Title 835,64,0,Channel_424,UC295883,1000,1800,21 days ago,US,Music,0,2026-06-14T17:42:35.790396,111,21,0.111,0.021,0.132,21,0,16.0,Extended (10-30m),100,Nano
video_836,Video Title 836,63,0,Channel_324,UC341216,1000,3600,14 days ago,AU,How-to,0,2026-06-14T17:42:35.790396,74,26,0.074,0.026,0.1,14,0,15.75,Very Long (>30m),100,Nano
video_837,Video Title 837,24,1,Channel_499,UC609302,1000,900,8 days ago,IN,Entertainment,1,2026-06-14T17:42:35.790396,85,29,0.085,0.029,0.114,8,1,6.0,Extended (10-30m),100,Nano
video_838,Video Title 838,89,0,Channel_581,UC364877,1000,180,29 days ago,CA,Entertainment,0,2026-06-14T17:42:35.790396,21,21,0.021,0.021,0.042,29,0,22.25,Medium (1-5m),100,Nano
video_839,Video Title 839,45,1,Channel_197,UC300675,1001,1800,25 days ago,FR,Entertainment,0,2026-06-14T17:42:35.790396,12,17,0.011988011988011988,0.016983016983016984,0.028971028971028972,25,1,11.25,Extended (10-30m),101,Nano
video_840,Video Title 840,87,0,Channel_504,UC184277,1000,60,23 days ago,IN,Film,0,2026-06-14T17:42:35.790396,70,28,0.07,0.028,0.098,23,0,21.75,Short (<1m),100,Nano
video_841,Video Title 841,38,2,Channel_272,UC767370,1000,600,27 days ago,KR,Comedy,0,2026-06-14T17:42:35.790396,45,15,0.045,0.015,0.06,27,1,9.5,Long (5-10m),100,Nano
video_842,Video Title 842,39,0,Channel_694,UC267078,1000,600,4 days ago,IN,Technology,0,2026-06-14T17:42:35.790396,97,7,0.097,0.007,0.104,4,0,9.75,Long (5-10m),100,Nano
video_843,Video Title 843,31,0,Channel_959,UC306572,1000,180,25 days ago,DE,Entertainment,0,2026-06-14T17:42:35.790396,81,3,0.081,0.003,0.084,25,0,7.75,Medium (1-5m),101,Nano
video_844,Video Title 844,66,0,Channel_18,UC521869,1000,60,16 days ago,DE,Music,0,2026-06-14T17:42:35.790396,125,5,0.125,0.005,0.13,16,0,16.5,Short (<1m),100,Nano
video_845,Video Title 845,20,0,Channel_107,UC358054,1000,300,12 days ago,JP,How-to,0,2026-06-14T17:42:35.790396,127,18,0.127,0.018,0.145,12,0,5.0,Medium (1-5m),101,Nano
video_846,Video Title 846,33,2,Channel_529,UC386517,1000,1800,18 days ago,CA,Comedy,0,2026-06-14T17:42:35.790396,85,20,0.085,0.02,0.105,18,1,8.25,Extended (10-30m),100,Nano
video_847,Video Title 847,83,0,Channel_125,UC762570,1003,600,12 days ago,BR,Film,0,2026-06-14T17:42:35.790396,137,23,0.1365902293120638,0.022931206380857428,0.15952143569292124,12,0,20.75,Long (5-10m),100,Nano
video_848,Video Title 848,57,0,Channel_483,UC428467,1001,900,18 days ago,FR,How-to,0,2026-06-14T17:42:35.790396,140,9,0.13986013986013987,0.008991008991008992,0.14885114885114886,18,0,14.25,Extended (10-30m),100,Nano
video_849,Video Title 849,56,0,Channel_594,UC357176,1001,900,4 days ago,JP,Education,0,2026-06-14T17:42:35.790396,44,11,0.04395604395604396,0.01098901098901099,0.054945054945054944,4,0,14.0,Extended (10-30m),100,Nano
video_850,Video Title 850,30,0,Channel_4,UC115060,1000,300,16 days ago,IN,Sports,0,2026-06-14T17:42:35.790396,146,24,0.146,0.024,0.17,16,0,7.5,Medium (1-5m),100,Nano
video_851,Video Title 851,96,2,Channel_627,UC669544,1000,180,18 days ago,FR,Film,0,2026-06-14T17:42:35.790396,148,5,0.148,0.005,0.153,18,1,24.0,Medium (1-5m),100,Nano
video_852,Video Title 852,22,1,Channel_351,UC344378,1000,180,19 days ago,BR,Sports,0,2026-06-14T17:42:35.790396,19,25,0.019,0.025,0.044,19,1,5.5,Medium (1-5m),100,Nano
video_853,Video Title 853,52,1,Channel_351,UC820603,1000,1800,16 days ago,JP,News,0,2026-06-14T17:42:35.790396,10,9,0.01,0.009,0.019,16,1,13.0,Extended (10-30m),100,Nano
video_854,Video Title 854,25,0,Channel_649,UC515384,1002,600,21 days ago,BR,Education,0,2026-06-14T17:42:35.790396,18,14,0.017964071856287425,0.013972055888223553,0.031936127744510975,21,0,6.25,Long (5-10m),109,Nano
video_855,Video Title 855,69,1,Channel_799,UC596163,1000,1800,3 days ago,GB,How-to,0,2026-06-14T17:42:35.790396,58,7,0.058,0.007,0.065,3,1,17.25,Extended (10-30m),114,Nano
video_856,Video Title 856,29,1,Channel_901,UC939905,1001,600,17 days ago,DE,Gaming,0,2026-06-14T17:42:35.790396,123,5,0.12287712287712288,0.004995004995004995,0.12787212787212787,17,1,7.25,Long (5-10m),100,Nano
video_857,Video Title 857,24,0,Channel_228,UC783841,1000,600,27 days ago,AU,Film,0,2026-06-14T17:42:35.790396,80,22,0.08,0.022,0.102,27,0,6.0,Long (5-10m),100,Nano
video_858,Video Title 858,42,0,Channel_16,UC186648,1000,300,3 days ago,AU,Education,0,2026-06-14T17:42:35.790396,51,24,0.051,0.024,0.075,3,0,10.5,Medium (1-5m),100,Nano
video_859,Video Title 859,29,0,Channel_810,UC957608,1000,300,13 days ago,JP,Sports,0,2026-06-14T17:42:35.790396,17,10,0.017,0.01,0.027,13,0,7.25,Medium (1-5m),100,Nano
video_860,Video Title 860,63,1,Channel_425,UC889842,1000,600,6 days ago,FR,Technology,1,2026-06-14T17:42:35.790396,65,27,0.065,0.027,0.092,6,1,15.75,Long (5-10m),100,Nano
video_861,Video Title 861,21,1,Channel_464,UC715604,1000,180,19 days ago,DE,How-to,0,2026-06-14T17:42:35.790396,15,20,0.015,0.02,0.035,19,1,5.25,Medium (1-5m),100,Nano
video_862,Video Title 862,32,1,Channel_724,UC734388,1001,60,9 days ago,GB,Gaming,0,2026-06-14T17:42:35.790396,34,16,0.03396603396603397,0.015984015984015984,0.04995004995004995,9,1,8.0,Short (<1m),100,Nano
video_863,Video Title 863,59,1,Channel_246,UC438865,1000,600,19 days ago,US,Gaming,0,2026-06-14T17:42:35.790396,133,25,0.133,0.025,0.158,19,1,14.75,Long (5-10m),101,Nano
video_864,Video Title 864,21,0,Channel_798,UC443311,1000,180,11 days ago,KR,News,1,2026-06-14T17:42:35.790396,116,26,0.116,0.026,0.142,11,0,5.25,Medium (1-5m),100,Nano
video_865,Video Title 865,84,0,Channel_794,UC536417,1003,180,3 days ago,AU,Comedy,0,2026-06-14T17:42:35.790396,149,18,0.1485543369890329,0.01794616151545364,0.16650049850448653,3,0,21.0,Medium (1-5m),100,Nano
video_866,Video Title 866,82,0,Channel_177,UC510137,1000,900,15 days ago,JP,Music,0,2026-06-14T17:42:35.790396,135,17,0.135,0.017,0.152,15,0,20.5,Extended (10-30m),100,Nano
video_867,Video Title 867,92,0,Channel_543,UC718411,1000,1800,16 days ago,AU,How-to,0,2026-06-14T17:42:35.790396,129,20,0.129,0.02,0.149,16,0,23.0,Extended (10-30m),100,Nano
video_868,Video Title 868,36,1,Channel_509,UC939452,1000,60,3 days ago,GB,Comedy,0,2026-06-14T17:42:35.790396,34,17,0.034,0.017,0.051,3,1,9.0,Short (<1m),100,Nano
video_869,Video Title 869,28,0,Channel_562,UC137344,1000,600,5 days ago,BR,Technology,0,2026-06-14T17:42:35.790396,100,17,0.1,0.017,0.117,5,0,7.0,Long (5-10m),101,Nano
video_870,Video Title 870,94,1,Channel_655,UC492289,1000,3600,7 days ago,DE,How-to,0,2026-06-14T17:42:35.790396,94,18,0.094,0.018,0.112,7,1,23.5,Very Long (>30m),103,Nano
video_871,Video Title 871,34,0,Channel_564,UC251981,1001,60,21 days ago,US,Film,0,2026-06-14T17:42:35.790396,138,10,0.13786213786213786,0.00999000999000999,0.14785214785214784,21,0,8.5,Short (<1m),100,Nano
video_872,Video Title 872,43,0,Channel_233,UC513183,1010,600,9 days ago,AU,Entertainment,0,2026-06-14T17:42:35.790396,120,23,0.1188118811881188,0.02277227722772277,0.14158415841584157,9,0,10.75,Long (5-10m),100,Nano
video_873,Video Title 873,57,1,Channel_678,UC763258,1001,3600,22 days ago,KR,Sports,0,2026-06-14T17:42:35.790396,118,11,0.11788211788211789,0.01098901098901099,0.12887112887112886,22,1,14.25,Very Long (>30m),100,Nano
video_874,Video Title 874,54,0,Channel_38,UC805862,1000,1800,1 days ago,IN,Education,0,2026-06-14T17:42:35.790396,55,19,0.055,0.019,0.074,1,0,13.5,Extended (10-30m),140,Nano
video_875,Video Title 875,68,0,Channel_491,UC797264,1000,60,25 days ago,US,Entertainment,0,2026-06-14T17:42:35.790396,27,22,0.027,0.022,0.049,25,0,17.0,Short (<1m),104,Nano
video_876,Video Title 876,88,1,Channel_444,UC966184,1000,60,19 days ago,GB,Comedy,0,2026-06-14T17:42:35.790396,61,17,0.061,0.017,0.078,19,1,22.0,Short (<1m),109,Nano
video_877,Video Title 877,81,1,Channel_20,UC755308,1000,180,24 days ago,JP,News,0,2026-06-14T17:42:35.790396,39,7,0.039,0.007,0.046,24,1,20.25,Medium (1-5m),100,Nano
video_878,Video Title 878,79,0,Channel_611,UC257471,1000,3600,14 days ago,US,Comedy,0,2026-06-14T17:42:35.790396,111,17,0.111,0.017,0.128,14,0,19.75,Very Long (>30m),276,Nano
video_879,Video Title 879,69,0,Channel_727,UC872673,1005,60,28 days ago,BR,Sports,0,2026-06-14T17:42:35.790396,74,24,0.0736318407960199,0.023880597014925373,0.09751243781094528,28,0,17.25,Short (<1m),100,Nano
video_880,Video Title 880,97,0,Channel_556,UC914906,1000,60,15 days ago,JP,Education,0,2026-06-14T17:42:35.790396,42,3,0.042,0.003,0.045,15,0,24.25,Short (<1m),108,Nano
video_881,Video Title 881,94,0,Channel_111,UC488511,1000,1800,3 days ago,GB,Education,0,2026-06-14T17:42:35.790396,102,20,0.102,0.02,0.122,3,0,23.5,Extended (10-30m),100,Nano
video_882,Video Title 882,28,0,Channel_487,UC571150,1000,3600,24 days ago,GB,Technology,0,2026-06-14T17:42:35.790396,19,4,0.019,0.004,0.023,24,0,7.0,Very Long (>30m),112,Nano
video_883,Video Title 883,53,0,Channel_89,UC153459,1000,600,4 days ago,FR,Technology,0,2026-06-14T17:42:35.790396,138,19,0.138,0.019,0.157,4,0,13.25,Long (5-10m),100,Nano
video_884,Video Title 884,95,1,Channel_319,UC212298,1000,180,17 days ago,KR,Sports,0,2026-06-14T17:42:35.790396,90,9,0.09,0.009,0.099,17,1,23.75,Medium (1-5m),100,Nano
video_885,Video Title 885,54,1,Channel_118,UC905741,1000,60,27 days ago,JP,News,0,2026-06-14T17:42:35.790396,74,26,0.074,0.026,0.1,27,1,13.5,Short (<1m),103,Nano
video_886,Video Title 886,20,0,Channel_434,UC273027,1000,180,14 days ago,KR,News,0,2026-06-14T17:42:35.790396,44,12,0.044,0.012,0.056,14,0,5.0,Medium (1-5m),114,Nano
video_887,Video Title 887,59,0,Channel_918,UC991450,1000,180,22 days ago,JP,Education,0,2026-06-14T17:42:35.790396,86,12,0.086,0.012,0.098,22,0,14.75,Medium (1-5m),100,Nano
video_888,Video Title 888,83,0,Channel_239,UC451261,1000,300,7 days ago,CA,Entertainment,0,2026-06-14T17:42:35.790396,50,25,0.05,0.025,0.075,7,0,20.75,Medium (1-5m),100,Nano
video_889,Video Title 889,41,0,Channel_72,UC263082,1000,600,8 days ago,FR,Gaming,1,2026-06-14T17:42:35.790396,65,28,0.065,0.028,0.093,8,0,10.25,Long (5-10m),101,Nano
video_890,Video Title 890,79,0,Channel_822,UC507503,1001,300,16 days ago,DE,Gaming,0,2026-06-14T17:42:35.790396,134,1,0.13386613386613386,0.000999000999000999,0.13486513486513488,16,0,19.75,Medium (1-5m),101,Nano
video_891,Video Title 891,83,2,Channel_905,UC908822,1000,180,22 days ago,BR,Gaming,0,2026-06-14T17:42:35.790396,37,15,0.037,0.015,0.052,22,1,20.75,Medium (1-5m),100,Nano
video_892,Video Title 892,91,2,Channel_399,UC342329,1000,1800,16 days ago,BR,Gaming,0,2026-06-14T17:42:35.790396,58,17,0.058,0.017,0.075,16,1,22.75,Extended (10-30m),100,Nano
video_893,Video Title 893,30,1,Channel_816,UC370685,1000,1800,14 days ago,BR,News,0,2026-06-14T17:42:35.790396,101,27,0.101,0.027,0.128,14,1,7.5,Extended (10-30m),100,Nano
video_894,Video Title 894,33,0,Channel_404,UC248993,1000,60,17 days ago,BR,Gaming,0,2026-06-14T17:42:35.790396,111,18,0.111,0.018,0.129,17,0,8.25,Short (<1m),102,Nano
video_895,Video Title 895,79,0,Channel_675,UC143937,1000,3600,5 days ago,KR,Technology,0,2026-06-14T17:42:35.790396,26,17,0.026,0.017,0.043,5,0,19.75,Very Long (>30m),109,Nano
video_896,Video Title 896,49,0,Channel_251,UC807240,1000,600,9 days ago,DE,Entertainment,1,2026-06-14T17:42:35.790396,141,22,0.141,0.022,0.163,9,0,12.25,Long (5-10m),100,Nano
video_897,Video Title 897,54,0,Channel_869,UC926581,1000,900,3 days ago,JP,How-to,0,2026-06-14T17:42:35.790396,13,23,0.013,0.023,0.036,3,0,13.5,Extended (10-30m),104,Nano
video_898,Video Title 898,56,0,Channel_195,UC546714,1000,600,21 days ago,IN,News,0,2026-06-14T17:42:35.790396,19,14,0.019,0.014,0.033,21,0,14.0,Long (5-10m),101,Nano
video_899,Video Title 899,24,3,Channel_572,UC703318,1001,300,22 days ago,AU,Gaming,0,2026-06-14T17:42:35.790396,116,5,0.11588411588411589,0.004995004995004995,0.12087912087912088,22,1,6.0,Medium (1-5m),100,Nano
video_900,Video Title 900,97,1,Channel_610,UC401940,1000,3600,5 days ago,FR,Music,0,2026-06-14T17:42:35.790396,118,25,0.118,0.025,0.143,5,1,24.25,Very Long (>30m),100,Nano
video_901,Video Title 901,45,0,Channel_930,UC798556,1000,600,20 days ago,CA,Film,0,2026-06-14T17:42:35.790396,103,5,0.103,0.005,0.108,20,0,11.25,Long (5-10m),101,Nano
video_902,Video Title 902,81,0,Channel_868,UC614772,1000,60,18 days ago,BR,Education,0,2026-06-14T17:42:35.790396,83,29,0.083,0.029,0.112,18,0,20.25,Short (<1m),100,Nano
video_903,Video Title 903,23,1,Channel_867,UC754462,1002,600,21 days ago,BR,News,0,2026-06-14T17:42:35.790396,50,11,0.0499001996007984,0.010978043912175649,0.06087824351297405,21,1,5.75,Long (5-10m),101,Nano
video_904,Video Title 904,61,1,Channel_585,UC293831,1000,900,10 days ago,IN,News,1,2026-06-14T17:42:35.790396,127,28,0.127,0.028,0.155,10,1,15.25,Extended (10-30m),101,Nano
video_905,Video Title 905,37,0,Channel_222,UC832182,1000,1800,1 days ago,KR,Gaming,0,2026-06-14T17:42:35.790396,107,21,0.107,0.021,0.128,1,0,9.25,Extended (10-30m),113,Nano
video_906,Video Title 906,59,1,Channel_631,UC761401,1000,3600,17 days ago,BR,Sports,0,2026-06-14T17:42:35.790396,145,26,0.145,0.026,0.171,17,1,14.75,Very Long (>30m),104,Nano
video_907,Video Title 907,91,0,Channel_182,UC185521,1000,300,8 days ago,CA,Entertainment,0,2026-06-14T17:42:35.790396,73,28,0.073,0.028,0.101,8,0,22.75,Medium (1-5m),100,Nano
video_908,Video Title 908,58,0,Channel_896,UC497390,1000,300,29 days ago,CA,Entertainment,0,2026-06-14T17:42:35.790396,75,20,0.075,0.02,0.095,29,0,14.5,Medium (1-5m),101,Nano
video_909,Video Title 909,33,0,Channel_730,UC751809,1000,180,20 days ago,AU,Sports,0,2026-06-14T17:42:35.790396,120,23,0.12,0.023,0.143,20,0,8.25,Medium (1-5m),100,Nano
video_910,Video Title 910,51,1,Channel_256,UC162933,1000,3600,17 days ago,JP,Entertainment,0,2026-06-14T17:42:35.790396,149,6,0.149,0.006,0.155,17,1,12.75,Very Long (>30m),100,Nano
video_911,Video Title 911,70,0,Channel_908,UC133691,1000,300,18 days ago,IN,Music,0,2026-06-14T17:42:35.790396,135,12,0.135,0.012,0.147,18,0,17.5,Medium (1-5m),100,Nano
video_912,Video Title 912,57,0,Channel_88,UC477450,1000,900,5 days ago,DE,Entertainment,0,2026-06-14T17:42:35.790396,51,12,0.051,0.012,0.063,5,0,14.25,Extended (10-30m),101,Nano
video_913,Video Title 913,42,1,Channel_873,UC481232,1000,900,7 days ago,AU,How-to,0,2026-06-14T17:42:35.790396,143,5,0.143,0.005,0.148,7,1,10.5,Extended (10-30m),122,Nano
video_914,Video Title 914,82,1,Channel_787,UC361567,1004,1800,29 days ago,JP,Music,0,2026-06-14T17:42:35.790396,37,17,0.036852589641434265,0.01693227091633466,0.053784860557768925,29,1,20.5,Extended (10-30m),100,Nano
video_915,Video Title 915,34,0,Channel_492,UC974694,1000,300,28 days ago,AU,Education,0,2026-06-14T17:42:35.790396,69,22,0.069,0.022,0.091,28,0,8.5,Medium (1-5m),105,Nano
video_916,Video Title 916,44,1,Channel_336,UC717662,1000,1800,5 days ago,CA,Gaming,0,2026-06-14T17:42:35.790396,134,8,0.134,0.008,0.142,5,1,11.0,Extended (10-30m),102,Nano
video_917,Video Title 917,36,0,Channel_538,UC103303,1000,600,27 days ago,GB,Film,0,2026-06-14T17:42:35.790396,53,22,0.053,0.022,0.075,27,0,9.0,Long (5-10m),100,Nano
video_918,Video Title 918,85,0,Channel_407,UC408797,1002,900,10 days ago,CA,How-to,1,2026-06-14T17:42:35.790396,59,24,0.05888223552894212,0.023952095808383235,0.08283433133732535,10,0,21.25,Extended (10-30m),100,Nano
video_919,Video Title 919,97,2,Channel_633,UC862903,1000,300,6 days ago,US,Entertainment,0,2026-06-14T17:42:35.790396,149,1,0.149,0.001,0.15,6,1,24.25,Medium (1-5m),100,Nano
video_920,Video Title 920,72,0,Channel_289,UC372034,1001,300,7 days ago,BR,Sports,0,2026-06-14T17:42:35.790396,73,25,0.07292707292707293,0.024975024975024976,0.0979020979020979,7,0,18.0,Medium (1-5m),100,Nano
video_921,Video Title 921,70,1,Channel_362,UC580716,1000,600,3 days ago,US,Gaming,1,2026-06-14T17:42:35.790396,142,7,0.142,0.007,0.149,3,1,17.5,Long (5-10m),100,Nano
video_922,Video Title 922,58,1,Channel_441,UC782166,1000,1800,27 days ago,DE,News,0,2026-06-14T17:42:35.790396,48,1,0.048,0.001,0.049,27,1,14.5,Extended (10-30m),100,Nano
video_923,Video Title 923,70,1,Channel_30,UC697424,1000,3600,10 days ago,GB,Sports,0,2026-06-14T17:42:35.790396,80,24,0.08,0.024,0.104,10,1,17.5,Very Long (>30m),100,Nano
video_924,Video Title 924,89,0,Channel_919,UC651518,1000,300,21 days ago,CA,Music,0,2026-06-14T17:42:35.790396,63,23,0.063,0.023,0.086,21,0,22.25,Medium (1-5m),100,Nano
video_925,Video Title 925,25,2,Channel_714,UC337498,1000,60,24 days ago,JP,Education,0,2026-06-14T17:42:35.790396,88,1,0.088,0.001,0.089,24,1,6.25,Short (<1m),100,Nano
video_926,Video Title 926,86,0,Channel_894,UC902898,1008,180,29 days ago,JP,Gaming,0,2026-06-14T17:42:35.790396,136,3,0.1349206349206349,0.002976190476190476,0.1378968253968254,29,0,21.5,Medium (1-5m),100,Nano
video_927,Video Title 927,26,1,Channel_548,UC247548,1000,900,27 days ago,DE,News,0,2026-06-14T17:42:35.790396,148,27,0.148,0.027,0.175,27,1,6.5,Extended (10-30m),101,Nano
video_928,Video Title 928,70,2,Channel_637,UC590773,1000,600,6 days ago,FR,Music,0,2026-06-14T17:42:35.790396,80,27,0.08,0.027,0.107,6,1,17.5,Long (5-10m),100,Nano
video_929,Video Title 929,91,3,Channel_223,UC914164,1000,600,2 days ago,IN,Entertainment,0,2026-06-14T17:42:35.790396,34,16,0.034,0.016,0.05,2,1,22.75,Long (5-10m),100,Nano
video_930,Video Title 930,61,1,Channel_747,UC360668,1000,180,25 days ago,FR,Comedy,0,2026-06-14T17:42:35.790396,17,25,0.017,0.025,0.042,25,1,15.25,Medium (1-5m),100,Nano
video_931,Video Title 931,83,0,Channel_124,UC762735,1000,60,2 days ago,DE,How-to,0,2026-06-14T17:42:35.790396,32,9,0.032,0.009,0.041,2,0,20.75,Short (<1m),100,Nano
video_932,Video Title 932,34,1,Channel_982,UC632125,1000,180,6 days ago,IN,News,0,2026-06-14T17:42:35.790396,114,5,0.114,0.005,0.119,6,1,8.5,Medium (1-5m),100,Nano
video_933,Video Title 933,48,0,Channel_683,UC909540,1001,300,27 days ago,CA,Sports,0,2026-06-14T17:42:35.790396,93,29,0.09290709290709291,0.028971028971028972,0.12187812187812187,27,0,12.0,Medium (1-5m),100,Nano
video_934,Video Title 934,52,2,Channel_998,UC610952,1000,3600,18 days ago,GB,Film,0,2026-06-14T17:42:35.790396,114,17,0.114,0.017,0.131,18,1,13.0,Very Long (>30m),100,Nano
video_935,Video Title 935,46,1,Channel_962,UC904283,1002,1800,10 days ago,IN,News,0,2026-06-14T17:42:35.790396,143,9,0.14271457085828343,0.008982035928143712,0.15169660678642716,10,1,11.5,Extended (10-30m),102,Nano
video_936,Video Title 936,55,0,Channel_693,UC388744,1000,600,7 days ago,BR,Film,0,2026-06-14T17:42:35.790396,108,16,0.108,0.016,0.124,7,0,13.75,Long (5-10m),102,Nano
video_937,Video Title 937,48,1,Channel_215,UC358821,1000,1800,17 days ago,IN,How-to,0,2026-06-14T17:42:35.790396,118,18,0.118,0.018,0.136,17,1,12.0,Extended (10-30m),105,Nano
video_938,Video Title 938,57,0,Channel_118,UC901620,1000,1800,4 days ago,CA,Entertainment,0,2026-06-14T17:42:35.790396,69,10,0.069,0.01,0.079,4,0,14.25,Extended (10-30m),100,Nano
video_939,Video Title 939,76,0,Channel_227,UC144777,1000,1800,12 days ago,KR,News,0,2026-06-14T17:42:35.790396,81,23,0.081,0.023,0.104,12,0,19.0,Extended (10-30m),100,Nano
video_940,Video Title 940,46,0,Channel_891,UC446762,1000,3600,8 days ago,CA,Film,0,2026-06-14T17:42:35.790396,125,2,0.125,0.002,0.127,8,0,11.5,Very Long (>30m),101,Nano
video_941,Video Title 941,74,0,Channel_444,UC829879,1000,1800,9 days ago,IN,Film,0,2026-06-14T17:42:35.790396,99,8,0.099,0.008,0.107,9,0,18.5,Extended (10-30m),101,Nano
video_942,Video Title 942,52,2,Channel_549,UC591995,1000,300,10 days ago,JP,Gaming,0,2026-06-14T17:42:35.790396,84,10,0.084,0.01,0.094,10,1,13.0,Medium (1-5m),100,Nano
video_943,Video Title 943,87,1,Channel_829,UC884206,1002,3600,19 days ago,BR,News,0,2026-06-14T17:42:35.790396,41,22,0.04091816367265469,0.021956087824351298,0.06287425149700598,19,1,21.75,Very Long (>30m),102,Nano
video_944,Video Title 944,85,0,Channel_608,UC362374,1000,600,9 days ago,FR,Sports,0,2026-06-14T17:42:35.790396,94,24,0.094,0.024,0.118,9,0,21.25,Long (5-10m),101,Nano
video_945,Video Title 945,29,1,Channel_632,UC601298,1001,1800,28 days ago,IN,Music,0,2026-06-14T17:42:35.790396,50,19,0.04995004995004995,0.01898101898101898,0.06893106893106893,28,1,7.25,Extended (10-30m),109,Nano
video_946,Video Title 946,24,0,Channel_437,UC257422,1000,600,24 days ago,JP,Entertainment,0,2026-06-14T17:42:35.790396,92,10,0.092,0.01,0.102,24,0,6.0,Long (5-10m),100,Nano
video_947,Video Title 947,93,1,Channel_12,UC307890,1001,3600,4 days ago,GB,Sports,0,2026-06-14T17:42:35.790396,75,8,0.07492507492507493,0.007992007992007992,0.08291708291708291,4,1,23.25,Very Long (>30m),104,Nano
video_948,Video Title 948,57,1,Channel_122,UC876881,1001,1800,16 days ago,DE,How-to,0,2026-06-14T17:42:35.790396,24,12,0.023976023976023976,0.011988011988011988,0.03596403596403597,16,1,14.25,Extended (10-30m),100,Nano
video_949,Video Title 949,32,0,Channel_547,UC775714,1000,300,1 days ago,FR,Gaming,0,2026-06-14T17:42:35.790396,130,13,0.13,0.013,0.143,1,0,8.0,Medium (1-5m),102,Nano
